name,issn,licence
PLoS Medicine,15491277,http://creativecommons.org/licenses/by/3.0/legalcode
PLoS Neglected Tropical Diseases,19352727,http://creativecommons.org/licenses/by/3.0/legalcode
PLoS ONE,19326203,http://creativecommons.org/licenses/by/3.0/legalcode
PLoS Pathogens,15537366,http://creativecommons.org/licenses/by/3.0/legalcode
PMC Physics A,17540410,http://creativecommons.org/licenses/by/3.0/legalcode
PMC Physics B,17540429,http://creativecommons.org/licenses/by/3.0/legalcode
Polish Journal of Entomology ,323780,http://creativecommons.org/licenses/by/3.0/legalcode
Polish Journal of Sport and Tourism,18991998,http://creativecommons.org/licenses/by/3.0/legalcode
Polish Psychological Bulletin,792993,http://creativecommons.org/licenses/by/3.0/legalcode
Poljarnyj Vestnik,15007502,http://creativecommons.org/licenses/by/3.0/legalcode
Polymers,20734360,http://creativecommons.org/licenses/by/3.0/legalcode
Population Health Metrics,14787954,http://creativecommons.org/licenses/by/3.0/legalcode
PPAR Research,16874757,http://creativecommons.org/licenses/by/3.0/legalcode
Prague Bulletin of Mathematical Linguistics ,326585,http://creativecommons.org/licenses/by/3.0/legalcode
Professions &amp; Professionalism,18931049,http://creativecommons.org/licenses/by/3.0/legalcode
ProInflow,18042406,http://creativecommons.org/licenses/by/3.0/legalcode
Prostate Cancer,20903111,http://creativecommons.org/licenses/by/3.0/legalcode
Proteome Science,14775956,http://creativecommons.org/licenses/by/3.0/legalcode
Proteomics Insights,11786418,http://creativecommons.org/licenses/by/3.0/legalcode
PsicoArt : Rivista on line di Arte e Psicologia,20386184,http://creativecommons.org/licenses/by/3.0/legalcode
Psicologia Escolar e Educacional,14138557,http://creativecommons.org/licenses/by/3.0/legalcode
Psicoperspectivas : Individuo y Sociedad,7177798,http://creativecommons.org/licenses/by/3.0/legalcode
PsiLogos,1646091X,http://creativecommons.org/licenses/by/3.0/legalcode
Psyche : A Journal of Entomology,332615,http://creativecommons.org/licenses/by/3.0/legalcode
Psychological Thought,21937281,http://creativecommons.org/licenses/by/3.0/legalcode
Pulmonary Medicine,20901836,http://creativecommons.org/licenses/by/3.0/legalcode
Pythagoras,10122346,http://creativecommons.org/licenses/by/3.0/legalcode
Quality Innovation Prosperity,13351745,http://creativecommons.org/licenses/by/3.0/legalcode
querelles-net,1862054X,http://creativecommons.org/licenses/by/3.0/legalcode
Radiation Oncology,1748717X,http://creativecommons.org/licenses/by/3.0/legalcode
Radioengineering,12102512,http://creativecommons.org/licenses/by/3.0/legalcode
Radiology Research and Practice,20901941,http://creativecommons.org/licenses/by/3.0/legalcode
RAE  : Revista de Administração de Empresas ,347590,http://creativecommons.org/licenses/by/3.0/legalcode
RAE-eletrônica,16765648,http://creativecommons.org/licenses/by/3.0/legalcode
Rambam Maimonides Medical Journal,20769172,http://creativecommons.org/licenses/by/3.0/legalcode
Rangifer,18906729,http://creativecommons.org/licenses/by/3.0/legalcode
Reconceptualizing Educational Research Methodology ,1892042X,http://creativecommons.org/licenses/by/3.0/legalcode
Rehabilitation Research and Practice,20902867,http://creativecommons.org/licenses/by/3.0/legalcode
Relaciones Internacionales,16993950,http://creativecommons.org/licenses/by/3.0/legalcode
Religion and Gender,18785417,http://creativecommons.org/licenses/by/3.0/legalcode
Religions,20771444,http://creativecommons.org/licenses/by/3.0/legalcode
Remote Sensing,20724292,http://creativecommons.org/licenses/by/3.0/legalcode
Reproductive Biology and Endocrinology,14777827,http://creativecommons.org/licenses/by/3.0/legalcode
Reproductive Biology Insights,11786426,http://creativecommons.org/licenses/by/3.0/legalcode
Reproductive Health,17424755,http://creativecommons.org/licenses/by/3.0/legalcode
Research in Learning Technology,21567069,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Biochemistry,16876709,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Communications,16876741,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Ecology,16876768,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Electronics,16876784,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Inorganic Chemistry,16876806,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Materials Science,16876822,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Nanotechnology,16876849,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Optics,16878175,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Organic Chemistry,16876865,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Physical Chemistry,16876873,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Physics,1687689X,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Signal Processing,16876911,http://creativecommons.org/licenses/by/3.0/legalcode
Research Papers in Language Teaching and Learning ,17921244,http://creativecommons.org/licenses/by/3.0/legalcode
Respiratory Research,14659921,http://creativecommons.org/licenses/by/3.0/legalcode
Reti Medievali Rivista,15932214,http://creativecommons.org/licenses/by/3.0/legalcode
Retrovirology,17424690,http://creativecommons.org/licenses/by/3.0/legalcode
Retrovirology : Research and Treatment ,11781238,http://creativecommons.org/licenses/by/3.0/legalcode
Review of Economic Perspectives ,12132446,http://creativecommons.org/licenses/by/3.0/legalcode
Review of European Studies,19187173,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Andina de Estudios Políticos ,22214135,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Brasileira de Administração Científica,2179684X,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Brasileira de Ciências do Envelhecimento Humano,16797930,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Brasileira de Ecoturismo,19839391,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Brasileira de Finanças,16790731,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Brasileira em Promoção da Saúde,18061222,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Ciência da Madeira,21776830,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Ciencias Estratégicas,17948347,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Científica Ciencia Médica,18177433,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Científica Sensus : Direito,21796289,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Colombiana de Biotecnología,1233475,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Comunicação Midiática,22368000,http://creativecommons.org/licenses/by/3.0/legalcode
Revista d'Innovació Docent Universitària,20141319,http://creativecommons.org/licenses/by/3.0/legalcode
Revista da Universidade Vale do Rio Verde,15170276,http://creativecommons.org/licenses/by/3.0/legalcode
Revista de Geopolítica,21773246,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Educação Especial,1808270X,http://creativecommons.org/licenses/by/3.0/legalcode
Revista EducaOnline,19832664,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Eletrônica de Ciência Administrativa - RECADM,16777387,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Eletrônica de Enfermagem,15181944,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Emancipação,15197611,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Ibero-Americana de Ciências Ambientais ,21796858,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Iberoamericana de Arritmologia,19899777,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Latina de Comunicación Social,11385820,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Latino-Americana de Geografia e Gênero,21772886,http://creativecommons.org/licenses/by/3.0/legalcode
"Revista Latinoamericana de Estudios Sobre Cuerpos, Emociones y Sociedad (RELACES)",18528759,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Mediterránea de Comunicación,1989872X,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Memento,18079717,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Noctua,22371443,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Nordestina de Ecoturismo,19838344,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Opinião Filosófica,21781176,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Recorte,18078591,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Româna de Studii Baltice si Nordice,20671725,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Tecer,19837631,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Thema,21772894,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Virtual Universidad Católica del Norte,1245821,http://creativecommons.org/licenses/by/3.0/legalcode
Ring,355429,http://creativecommons.org/licenses/by/3.0/legalcode
Russian Journal of Agricultural and Socio-Economic Sciences,22261184,http://creativecommons.org/licenses/by/3.0/legalcode
SAGE Open,21582440,http://creativecommons.org/licenses/by/3.0/legalcode
Saline Systems,17461448,http://creativecommons.org/licenses/by/3.0/legalcode
SANE Journal,21532613,http://creativecommons.org/licenses/by/3.0/legalcode
Sarcoma,1357714X,http://creativecommons.org/licenses/by/3.0/legalcode
Saúde &amp; Transformação Social,21787085,http://creativecommons.org/licenses/by/3.0/legalcode
"Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine",17577241,http://creativecommons.org/licenses/by/3.0/legalcode
Schizophrenia Research and Treatment,20902085,http://creativecommons.org/licenses/by/3.0/legalcode
School of Doctoral Studies Journal,19188722,http://creativecommons.org/licenses/by/3.0/legalcode
Science and Technology of Nuclear Installations,16876075,http://creativecommons.org/licenses/by/3.0/legalcode
Science Journal Ubon Ratchathani University,19069294,http://creativecommons.org/licenses/by/3.0/legalcode
Science of Tsunami Hazards,87556839,http://creativecommons.org/licenses/by/3.0/legalcode
Scientia Pharmaceutica,368709,http://creativecommons.org/licenses/by/3.0/legalcode
Scientific Annals of Computer Science,18438121,http://creativecommons.org/licenses/by/3.0/legalcode
Scientifica,2090908X,http://creativecommons.org/licenses/by/3.0/legalcode
Scire Salutis,22369600,http://creativecommons.org/licenses/by/3.0/legalcode
Scoliosis,17487161,http://creativecommons.org/licenses/by/3.0/legalcode
Sensors,14248220,http://creativecommons.org/licenses/by/3.0/legalcode
Sequência : Estudos Juridicos e Politicos,1019562,http://creativecommons.org/licenses/by/3.0/legalcode
Signal &amp; Image Processing ,22293922,http://creativecommons.org/licenses/by/3.0/legalcode
Skeletal Muscle ,20445040,http://creativecommons.org/licenses/by/3.0/legalcode
Sleep Disorders,20903545,http://creativecommons.org/licenses/by/3.0/legalcode
Smart Materials Research,20903561,http://creativecommons.org/licenses/by/3.0/legalcode
Social Geography (SG),17294274,http://creativecommons.org/licenses/by/3.0/legalcode
Social Geography Discussions,18161499,http://creativecommons.org/licenses/by/3.0/legalcode
Societate şi Politică ,18431348,http://creativecommons.org/licenses/by/3.0/legalcode
Solid Earth,18699510,http://creativecommons.org/licenses/by/3.0/legalcode
Solid Earth Discussions,18699537,http://creativecommons.org/licenses/by/3.0/legalcode
Source Code for Biology and Medicine,17510473,http://creativecommons.org/licenses/by/3.0/legalcode
South African Journal of Human Resource Management,16837584,http://creativecommons.org/licenses/by/3.0/legalcode
South African Journal of Industrial Psychology,2585200,http://creativecommons.org/licenses/by/3.0/legalcode
South African Journal of Information Management,1560683X,http://creativecommons.org/licenses/by/3.0/legalcode
South African Journal of Science,382353,http://creativecommons.org/licenses/by/3.0/legalcode
Stem Cells International,16879678,http://creativecommons.org/licenses/by/3.0/legalcode
Stephan Mueller Special Publication Series ,18684556,http://creativecommons.org/licenses/by/3.0/legalcode
Storia delle Donne,18267513,http://creativecommons.org/licenses/by/3.0/legalcode
Storicamente,1825411X,http://creativecommons.org/licenses/by/3.0/legalcode
Stroke Research and Treatment ,20420056,http://creativecommons.org/licenses/by/3.0/legalcode
Studia Commercialia Bratislavensia,13377493,http://creativecommons.org/licenses/by/3.0/legalcode
Studia Linguistica Universitatis Iagellonicae Cracoviensis,18971059,http://creativecommons.org/licenses/by/3.0/legalcode
Studia Romanica Posnaniensia,1372475,http://creativecommons.org/licenses/by/3.0/legalcode
Studium : Tijdschrift voor Wetenschaps- en Universiteits-Geschiedenis,18769055,http://creativecommons.org/licenses/by/3.0/legalcode
Substance Abuse : Research and Treatment ,11782218,http://creativecommons.org/licenses/by/3.0/legalcode
"Substance Abuse Treatment, Prevention, and Policy",1747597X,http://creativecommons.org/licenses/by/3.0/legalcode
Surgical Neurology International,21527806,http://creativecommons.org/licenses/by/3.0/legalcode
Surveys and Perspectives Integrating Environment &amp; Society,19933800,http://creativecommons.org/licenses/by/3.0/legalcode
Surveys in Mathematics and its Applications,18437265,http://creativecommons.org/licenses/by/3.0/legalcode
Sustainability,20711050,http://creativecommons.org/licenses/by/3.0/legalcode
Sustainable Construction &amp; Design,20327471,http://creativecommons.org/licenses/by/3.0/legalcode
Symmetry,20738994,http://creativecommons.org/licenses/by/3.0/legalcode
Techne Series : Research in Sloyd Education and Craft Science A,12389501,http://creativecommons.org/licenses/by/3.0/legalcode
Technology Innovation Management Review,19270321,http://creativecommons.org/licenses/by/3.0/legalcode
Tělesná Kultura,12116521,http://creativecommons.org/licenses/by/3.0/legalcode
"TeMA : Journal of Land Use, Mobility and Environment",19709889,http://creativecommons.org/licenses/by/3.0/legalcode
Tethys : Journal of Mediterranean Meteorology &amp; Climatology ,16971523,http://creativecommons.org/licenses/by/3.0/legalcode
The Bible and Critical Theory,18323391,http://creativecommons.org/licenses/by/3.0/legalcode
The Cryosphere,19940416,http://creativecommons.org/licenses/by/3.0/legalcode
The Cryosphere Discussions,19940432,http://creativecommons.org/licenses/by/3.0/legalcode
The European Journal of Comparative Economics,18242979,http://creativecommons.org/licenses/by/3.0/legalcode
The New School Psychology Bulletin,19317948,http://creativecommons.org/licenses/by/3.0/legalcode
The Scientific World Journal,1537744X,http://creativecommons.org/licenses/by/3.0/legalcode
theHealth,22183299,http://creativecommons.org/licenses/by/3.0/legalcode
Theoretical and Applied Informatics,18965334,http://creativecommons.org/licenses/by/3.0/legalcode
Theoretical Biology and Medical Modelling,17424682,http://creativecommons.org/licenses/by/3.0/legalcode
Thrombosis,20901488,http://creativecommons.org/licenses/by/3.0/legalcode
Thrombosis Journal,14779560,http://creativecommons.org/licenses/by/3.0/legalcode
Toxins,20726651,http://creativecommons.org/licenses/by/3.0/legalcode
Transaction on Transport Sciences ,1802971X,http://creativecommons.org/licenses/by/3.0/legalcode
Translational Neurodegeneration,20479158,http://creativecommons.org/licenses/by/3.0/legalcode
Translational Oncogenomics,11772727,http://creativecommons.org/licenses/by/3.0/legalcode
Transplantation Research,20471440,http://creativecommons.org/licenses/by/3.0/legalcode
Transportes,14157713,http://creativecommons.org/licenses/by/3.0/legalcode
Trials,17456215,http://creativecommons.org/licenses/by/3.0/legalcode
TS·&gt; Tijdschrift voor Tijdschrift­studies ,13865870,http://creativecommons.org/licenses/by/3.0/legalcode
Tuberculosis Research and Treatment,2090150X,http://creativecommons.org/licenses/by/3.0/legalcode
Turkish Journal of Field Crops,13011111,http://creativecommons.org/licenses/by/3.0/legalcode
Ulcers,20901526,http://creativecommons.org/licenses/by/3.0/legalcode
Universidad &amp; Empresa,1244639,http://creativecommons.org/licenses/by/3.0/legalcode
Universitas Forum : International Journal on Human Development and International Cooperation,20706790,http://creativecommons.org/licenses/by/3.0/legalcode
University of Toronto Medical Journal,8332207,http://creativecommons.org/licenses/by/3.0/legalcode
Urban Studies Research,20904185,http://creativecommons.org/licenses/by/3.0/legalcode
Utrecht Law Review,1871515X,http://creativecommons.org/licenses/by/3.0/legalcode
Verbum et Ecclesia ,16099982,http://creativecommons.org/licenses/by/3.0/legalcode
Veterinary Medicine International,20420048,http://creativecommons.org/licenses/by/3.0/legalcode
Virology : Research and Treatment,1178122X,http://creativecommons.org/licenses/by/3.0/legalcode
Virology Journal,1743422X,http://creativecommons.org/licenses/by/3.0/legalcode
Viruses,19994915,http://creativecommons.org/licenses/by/3.0/legalcode
VLSI Design,1065514X,http://creativecommons.org/licenses/by/3.0/legalcode
Voix Plurielles ,19250614,http://creativecommons.org/licenses/by/3.0/legalcode
Water,20734441,http://creativecommons.org/licenses/by/3.0/legalcode
Wildlife Biology in Practice,16461509,http://creativecommons.org/licenses/by/3.0/legalcode
World Journal of Emergency Surgery,17497922,http://creativecommons.org/licenses/by/3.0/legalcode
World Journal of Surgical Oncology,14777819,http://creativecommons.org/licenses/by/3.0/legalcode
X-Ray Optics and Instrumentation,16877632,http://creativecommons.org/licenses/by/3.0/legalcode
ZooKeys,13132989,http://creativecommons.org/licenses/by/3.0/legalcode
