name,issn,licence
PrimaryCare : Schweizerische Zeitschrift fur Hausarzmedizin,14243776,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Principia : an International Journal of Epistemology,14144247,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Princípios : Revista de Filosofia,01048694,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Pró-Fono,01045687,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Pro-Posições,01037307,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Problemata : International Journal of Philosophy,15169219,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Proceedings of the Estonian Academy of Sciences. Geology = Teaduste Akadeemia toimetised.,14060132,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Proceedings of the Japan Academy, Series B Physical and Biological Sciences",03862208,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Produção,01036513,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Professions &amp; Professionalism,18931049,http://creativecommons.org/licenses/by/3.0/legalcode
Progress in Applied Mathematics,1925251X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Progress in Physics,15555534,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
ProInflow,18042406,http://creativecommons.org/licenses/by/3.0/legalcode
Prometeus : Filosofia em Revista,18073042,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Prostate Cancer,20903111,http://creativecommons.org/licenses/by/3.0/legalcode
Proteome Science,14775956,http://creativecommons.org/licenses/by/3.0/legalcode
Proteomics Insights,11786418,http://creativecommons.org/licenses/by/3.0/legalcode
Protestantismo em Revista,16786408,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
"Proyecto, Progreso, Arquitectura",21716897,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Psico,01035371,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
PsicoArt : Rivista on line di Arte e Psicologia,20386184,http://creativecommons.org/licenses/by/3.0/legalcode
Psicologia &amp; Sociedade,01027182,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Psicologia : Reflexão e Crítica,01027972,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Psicologia em Estudo,14137372,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Psicologia Escolar e Educacional,14138557,http://creativecommons.org/licenses/by/3.0/legalcode
Psicologia USP ,01036564,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Psicologia: Teoria e Pesquisa,01023772,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Psicoperspectivas : Individuo y Sociedad,07177798,http://creativecommons.org/licenses/by/3.0/legalcode
Psikiyatride Guncel Yaklasimlar ,13090658,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
PsiLogos,1646091X,http://creativecommons.org/licenses/by/3.0/legalcode
Psyche : A Journal of Entomology,00332615,http://creativecommons.org/licenses/by/3.0/legalcode
Psychiatrische Forschung,21917140,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Psycho-Social-Medicine,16142934,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Psychological Thought,21937281,http://creativecommons.org/licenses/by/3.0/legalcode
Pulmonary Medicine,20901836,http://creativecommons.org/licenses/by/3.0/legalcode
PVRI Review,09746013,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Pythagoras,10122346,http://creativecommons.org/licenses/by/3.0/legalcode
Qom University of Medical Sciences Journal ,17357799,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Quality Innovation Prosperity,13351745,http://creativecommons.org/licenses/by/3.0/legalcode
querelles-net,1862054X,http://creativecommons.org/licenses/by/3.0/legalcode
Química Nova,01004042,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Quotidian : Dutch Journal for the Study of Everyday Life,1879534X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Radiation Oncology,1748717X,http://creativecommons.org/licenses/by/3.0/legalcode
Radioengineering,12102512,http://creativecommons.org/licenses/by/3.0/legalcode
Radiologia Brasileira,01003984,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Radiology Case Reports,19300433,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Radiology Research and Practice,20901941,http://creativecommons.org/licenses/by/3.0/legalcode
RAE  : Revista de Administração de Empresas ,00347590,http://creativecommons.org/licenses/by/3.0/legalcode
RAE-eletrônica,16765648,http://creativecommons.org/licenses/by/3.0/legalcode
Rambam Maimonides Medical Journal,20769172,http://creativecommons.org/licenses/by/3.0/legalcode
Ramon Llull Journal of Applied Ethics,20138393,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Rangifer,18906729,http://creativecommons.org/licenses/by/3.0/legalcode
Rare Tumors,20363603,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Rationality, Markets and Morals",1869778X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Reconceptualizing Educational Research Methodology ,1892042X,http://creativecommons.org/licenses/by/3.0/legalcode
Rect@,1575605X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
REDES : Revista Hispana para el Análisis de Redes Sociales,15790185,http://creativecommons.org/licenses/by-nc/3.0/legalcode
REDU : Revista de Docencia Universitaria,18874592,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
REDVET,16957504,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Rehabilitation Research and Practice,20902867,http://creativecommons.org/licenses/by/3.0/legalcode
REHMLAC : Revista de Estudios Históricos de la Masonería Latinoamericana y Caribeña,16594223,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Relaciones Internacionales,16993950,http://creativecommons.org/licenses/by/3.0/legalcode
Religião e Sociedade,01008587,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Religion and Gender,18785417,http://creativecommons.org/licenses/by/3.0/legalcode
Religions,20771444,http://creativecommons.org/licenses/by/3.0/legalcode
Rem : Revista Escola de Minas,03704467,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Remote Sensing,20724292,http://creativecommons.org/licenses/by/3.0/legalcode
RENOTE : Revista Novas Tecnologias na Educação,16791916,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Reproductive Biology and Endocrinology,14777827,http://creativecommons.org/licenses/by/3.0/legalcode
Reproductive Biology Insights,11786426,http://creativecommons.org/licenses/by/3.0/legalcode
Reproductive Health,17424755,http://creativecommons.org/licenses/by/3.0/legalcode
Research in Learning Technology,21567069,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Biochemistry,16876709,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Communications,16876741,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Ecology,16876768,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Electronics,16876784,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Inorganic Chemistry,16876806,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Materials Science,16876822,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Nanotechnology,16876849,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Optics,16878175,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Organic Chemistry,16876865,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Physical Chemistry,16876873,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Physics,1687689X,http://creativecommons.org/licenses/by/3.0/legalcode
Research Letters in Signal Processing,16876911,http://creativecommons.org/licenses/by/3.0/legalcode
Research Papers in Language Teaching and Learning ,17921244,http://creativecommons.org/licenses/by/3.0/legalcode
Respiratory Research,14659921,http://creativecommons.org/licenses/by/3.0/legalcode
Reti Medievali Rivista,15932214,http://creativecommons.org/licenses/by/3.0/legalcode
Retrovirology,17424690,http://creativecommons.org/licenses/by/3.0/legalcode
Retrovirology : Research and Treatment ,11781238,http://creativecommons.org/licenses/by/3.0/legalcode
Review of Economic Analysis,19733909,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Review of Economic Perspectives ,12132446,http://creativecommons.org/licenses/by/3.0/legalcode
Review of European Studies,19187173,http://creativecommons.org/licenses/by/3.0/legalcode
Reviews in Health Care,20386699,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Acadêmica : Ciências Agrárias e Ambientais,0103989X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista ACB,14140594,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista ACTA Geográfica,19805772,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista ANACEM,07185308,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Andina de Estudios Políticos ,22214135,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Argentina de Antropología Biológica,15147991,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Argentina de Historiografía Lingüística ,18521495,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Árvore,01006762,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Administração Científica,2179684X,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Brasileira de Biociências,16792343,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Revista Brasileira de Botânica,01008404,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Ciência do Solo,01000683,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Ciências do Envelhecimento Humano,16797930,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Brasileira de Ciências Farmacêuticas,15169332,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Ciências Sociais,01026909,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Cineantropometria e Desempenho Humano,14158426,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Brasileira de Cirurgia Cardiovascular,01027638,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Economia,00347140,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Ecoturismo,19839391,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Brasileira de Enfermagem,00347167,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Engenharia Agrícola e Ambiental - Agriambi,14154366,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Entomologia,00855626,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Estudos de População,01023098,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Farmacognosia,0102695X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Finanças,16790731,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Brasileira de Fisioterapia,14133555,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Fruticultura,01002945,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Geofísica ,0102261X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Geografia Física,19842295,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Brasileira de Ginecologia e Obstetrícia,01007203,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Hematologia e Hemoterapia,15168484,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de História,01020188,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Informática na Educação ,14145685,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Revista Brasileira de Medicina de Família e Comunidade,18095909,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Medicina do Esporte,15178692,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Meteorologia,01027786,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Oftalmologia,00347280,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Ortopedia,01023616,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Política Internacional,00347329,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Reumatologia,04825004,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Saúde Materno Infantil,15193829,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Sementes,01013122,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista brasileira de terapia intensiva ,0103507X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Terapias e Saúde,21779910,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Zoologia,01018175,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Zootecnia,15163598,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira em Promoção da Saúde,18061222,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Brasilera de Coloproctologia,01019880,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Catalana de Dret Ambiental ,2014038X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Catalana de Dret Públic,18855709,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista CEFAC,15161846,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista CES Psicología ,20113080,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Chilena de Neuropsicologia,07180551,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Ciência da Madeira,21776830,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Ciência em Extensão,16794605,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Ciencias Estratégicas,17948347,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Científica Ciencia Médica,18177433,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Científica Sensus : Direito,21796289,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Colombiana de Biotecnología,01233475,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Comunicação Midiática,22368000,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Contabilidade &amp; Finanças,15197077,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista d'Innovació Docent Universitària,20141319,http://creativecommons.org/licenses/by/3.0/legalcode
Revista da Educação Física/UEM,01033948,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista da Escola de Enfermagem da USP,00806234,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista da Sociedade Brasileira de Fonoaudiologia,15168034,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista da Sociedade Brasileira de Medicina Tropical,00378682,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista da Universidade Vale do Rio Verde,15170276,http://creativecommons.org/licenses/by/3.0/legalcode
Revista de Administração Contemporânea,14156555,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista de Administração Pública,00347612,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Cercetare şi Intervenţie Socială ,15833410,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista de Ciências da Administração : RCA,15163865,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista de Ciências Farmacêuticas Básica e Aplicada ,18084532,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista de Climatología,15788768,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Comunicación y Salud,21731675,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Revista de Dialectología y Tradiciones Populares,00347981,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Revista de Direito, Estado e Telecomunicações",19849729,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista de Economia e Sociologia Rural,01032003,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Economia Política,01013157,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Revista de Educação, Ciência e Cultura",14137321,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Geopolítica,21773246,http://creativecommons.org/licenses/by/3.0/legalcode
Revista de Gestão e Projetos,22360972,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista de Gestão e Secretariado,21789010,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Indias,00348341,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Revista de la Sociedad Otorrinolaringológica de Castilla y León, Cantabria y La Rioja",21719381,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista de Llengua i Dret,02125056,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista de Metalurgia,00348570,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Métodos Cuantitativos para la Economía y la Empresa,1886516X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista de Nutrição,14155273,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Psiquiatria Clínica,01016083,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Psiquiatria do Rio Grande do Sul,01018108,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Saúde Pública,00348910,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Sociologia e Política,01044478,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Universidad y Sociedad del Conocimiento,1698580X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista de Urbanismo,07175051,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista del Centro de Investigacion Flamenco Telethusa,19891628,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista del Museo de Antropologia,1852060X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Dental Press de Ortodontia e Ortopedia Facial ,14155419,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista do Colégio Brasileiro de Cirurgiões,01006991,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista do Curso de Direito da UNIABEU,22367942,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista do Departamento de Geografia,22362878,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista do Instituto de Medicina Tropical de São Paulo,00364665,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista e-scrita : Revista do Curso de Letras da UNIABEU,21776288,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Educ@rnos,20071930,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Educação Especial,1808270X,http://creativecommons.org/licenses/by/3.0/legalcode
Revista EducaOnline,19832664,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Electronic@ Educare,14094258,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Electrónica Actualidades Investigativas en Educación,14094703,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Eletrônica de Ciência Administrativa - RECADM,16777387,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Eletrônica de Enfermagem,15181944,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Eletrônica de Farmácia,18080804,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Eletrônica de Sistemas de Informação,16773071,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Eletrônica Espaço Teológico,2177952X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Emancipação,15197611,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Engenharia na Agricultura,14143984,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Española de Documentación Científica,02100614,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Estudos Feministas,0104026X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Estudos Hum(e)anos,21771006,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Revista Estudos Políticos,21772851,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Revista Facultad Nacional de Salud Pública,0120386X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Filosofia Capital,19826613,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Gaúcha de Enfermagem ,01026933,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Geográfica Acadêmica,16787226,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Gestão &amp; Tecnologia,21776652,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Gestión de las Personas y Tecnología,07185693,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Ibero-Americana de Ciências Ambientais ,21796858,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Ibero-Americana de Estratégia,21760756,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Iberoamericana de Arritmologia,19899777,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Índice,21756244,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Inspirar : Movimento e Saúde,2175537X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Internacional de Organizaciones ,2013570X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Internacional de Sociologia,00349712,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Internacional Interdisciplinar INTERthesis,18071384,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Katálysis,14144980,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Latina de Comunicación Social,11385820,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Latino-Americana de Enfermagem,01041169,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Latino-Americana de Geografia e Gênero,21772886,http://creativecommons.org/licenses/by/3.0/legalcode
"Revista Latinoamericana de Estudios Sobre Cuerpos, Emociones y Sociedad (RELACES)",18528759,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Latinoamericana de Psicopatologia Fundamental,14154714,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Mediterránea de Comunicación,1989872X,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Memento,18079717,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Noctua,22371443,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Nordestina de Ecoturismo,19838344,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Odonto Ciência,01029460,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Opinião Filosófica,21781176,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Paulista de Pediatria,01030582,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Perspectiva Geográfica,01233769,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Psiencia,18519083,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Pueblos y Fronteras Digital,18704115,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Recorte,18078591,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Redescrições : Revista on-line do GT de Pragmatismo e Filosofia Norte-Americana,19847157,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Româna de Studii Baltice si Nordice,20671725,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Saúde.Com,18090761,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista SudHistoria,07189427,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Tecer,19837631,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Tecnologias na Educação,19844751,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Thema,21772894,http://creativecommons.org/licenses/by/3.0/legalcode
Revista Trías,21790604,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Umbral,21518386,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista UNIABEU,21795037,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revista Virtual de Química,19846835,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Revista Virtual Universidad Católica del Norte,01245821,http://creativecommons.org/licenses/by/3.0/legalcode
Revue Critique de Fixxion Française Contemporaine,20337019,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Revue Internationale des Technologies en Pédagogie Universitaire,17087570,http://creativecommons.org/licenses/by-nd/3.0/legalcode
RGSA : Revista de Gestão Social e Ambiental,1981982X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Rheumatology Reports,20367511,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Ricerche di S/Confine,20388411,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
RIHA Journal ,21903328,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Ring,00355429,http://creativecommons.org/licenses/by/3.0/legalcode
Rivista Italiana di Filosofia Analitica Junior,20374445,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Romanian Medical Reviews &amp; Research,22473254,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Romanian Review of European Governance Studies,20664885,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Romanitas : Lenguas y Literaturas Romances,19375697,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Rosa dos Ventos,21789061,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Roteiro,01044311,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Rupkatha Journal on Interdisciplinary Studies in Humanities,09752935,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Russian Journal of Agricultural and Socio-Economic Sciences,22261184,http://creativecommons.org/licenses/by/3.0/legalcode
S : Journal of the Jan van Eyck Circle for Lacanian Ideology Critique,18749062,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
SAGE Open,21582440,http://creativecommons.org/licenses/by/3.0/legalcode
Saline Systems,17461448,http://creativecommons.org/licenses/by/3.0/legalcode
Salud &amp; Sociedad,07187475,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
"Salud, Arte y Cuidado",18569528,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
SANE Journal,21532613,http://creativecommons.org/licenses/by/3.0/legalcode
Sankofa : Revista de História da África e de Estudos da Diáspora Africana,19836023,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Sarcoma,1357714X,http://creativecommons.org/licenses/by/3.0/legalcode
Saúde &amp; Ambiente em Revista,19802676,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Saúde &amp; Transformação Social,21787085,http://creativecommons.org/licenses/by/3.0/legalcode
Saúde e Sociedade,01041290,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Saudi Journal of Anaesthesia,1658354X,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Saudi Journal of Gastroenterology,13193767,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Saudi Journal of Kidney Diseases and Transplantation,13192442,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
SBA : Controle &amp; Automação Sociedade Brasileira de Automatica,01031759,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine",17577241,http://creativecommons.org/licenses/by/3.0/legalcode
Scandinavian Sport Studies Forum,2000088X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Schizophrenia Research and Treatment,20902085,http://creativecommons.org/licenses/by/3.0/legalcode
Scholars' Research Journal,09768459,http://creativecommons.org/licenses/by-sa/3.0/legalcode
School of Doctoral Studies Journal,19188722,http://creativecommons.org/licenses/by/3.0/legalcode
Schweizerisches Medizin-Forum ,14243784,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Science and Technology of Nuclear Installations,16876075,http://creativecommons.org/licenses/by/3.0/legalcode
Science Journal Ubon Ratchathani University,19069294,http://creativecommons.org/licenses/by/3.0/legalcode
Science of Tsunami Hazards,87556839,http://creativecommons.org/licenses/by/3.0/legalcode
Scientia Agricola,01039016,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Scientia Medica,18065562,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
